,CH1,CH2,CH3,CH4
Second,Volt,Volt,Volt,Volt
-3.00320e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-3.00240e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-3.00160e-02,-8.00e-02,9.20e+00,-2.00e-01,9.20e+00, 
-3.00080e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-3.00000e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.99920e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.99840e-02,3.08e+00,9.20e+00,3.00e+00,9.20e+00, 
-2.99760e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.99680e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.99600e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.99520e-02,3.04e+00,9.20e+00,2.80e+00,9.20e+00, 
-2.99440e-02,3.08e+00,9.20e+00,3.00e+00,9.20e+00, 
-2.99360e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.99280e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.99200e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.99120e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.99040e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.98960e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
-2.98880e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.98800e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.98720e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.98640e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.98560e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.98480e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.98400e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.98320e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.98240e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.98160e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.98080e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.98000e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.97920e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.97840e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.97760e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.97680e-02,3.04e+00,9.40e+00,3.00e+00,9.60e+00, 
-2.97600e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.97520e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.97440e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.97360e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.97280e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
-2.97200e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.97120e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.97040e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.96960e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.96880e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.96800e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.96720e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.96640e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.96560e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.96480e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.96400e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.96320e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.96240e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.96160e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
-2.96080e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.96000e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.95920e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.95840e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.95760e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.95680e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.95600e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.95520e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.95440e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.95360e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.95280e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
-2.95200e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.95120e-02,4.80e-01,9.20e+00,4.00e-01,9.20e+00, 
-2.95040e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.94960e-02,-4.00e-02,9.40e+00,-2.00e-01,9.60e+00, 
-2.94880e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.94800e-02,-8.00e-02,9.20e+00,-2.00e-01,9.20e+00, 
-2.94720e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.94640e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-2.94560e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.94480e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.94400e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.94320e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.94240e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-2.94160e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.94080e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.94000e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.93920e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.93840e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.93760e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.93680e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.93600e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.93520e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-2.93440e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.93360e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.93280e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.93200e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.93120e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.93040e-02,0.00e+00,9.20e+00,-2.00e-01,9.60e+00, 
-2.92960e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.92880e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.92800e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.92720e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.92640e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.92560e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.92480e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-2.92400e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.92320e-02,0.00e+00,9.20e+00,-2.00e-01,9.60e+00, 
-2.92240e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-2.92160e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.92080e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.92000e-02,-4.00e-02,9.40e+00,-2.00e-01,9.60e+00, 
-2.91920e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-2.91840e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-2.91760e-02,0.00e+00,9.20e+00,-2.00e-01,9.60e+00, 
-2.91680e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.91600e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.91520e-02,0.00e+00,9.20e+00,-2.00e-01,9.60e+00, 
-2.91440e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.91360e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.91280e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.91200e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.91120e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.91040e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.90960e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.90880e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.90800e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.90720e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.90640e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.90560e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.90480e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.90400e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.90320e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.90240e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.90160e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.90080e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.90000e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.89920e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.89840e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.89760e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.89680e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.89600e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.89520e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.89440e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.89360e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.89280e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.89200e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.89120e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.89040e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.88960e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.88880e-02,3.04e+00,9.40e+00,3.00e+00,9.60e+00, 
-2.88800e-02,3.08e+00,9.20e+00,3.00e+00,9.20e+00, 
-2.88720e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.88640e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.88560e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.88480e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.88400e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.88320e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.88240e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.88160e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.88080e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.88000e-02,3.00e+00,9.40e+00,3.00e+00,9.60e+00, 
-2.87920e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.87840e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.87760e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.87680e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.87600e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.87520e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.87440e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.87360e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.87280e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.87200e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.87120e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.87040e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
-2.86960e-02,3.00e+00,9.20e+00,3.00e+00,9.20e+00, 
-2.86880e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.86800e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.86720e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.86640e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.86560e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.86480e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
-2.86400e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.86320e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.86240e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.86160e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.86080e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.86000e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.85920e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.85840e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.85760e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.85680e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.85600e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.85520e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.85440e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.85360e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.85280e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.85200e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.85120e-02,4.80e-01,9.20e+00,4.00e-01,9.60e+00, 
-2.85040e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.84960e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.84880e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.84800e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.84720e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.84640e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-2.84560e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.84480e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.84400e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.84320e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.84240e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.84160e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-2.84080e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.84000e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-2.83920e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.83840e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.83760e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.83680e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.83600e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-2.83520e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.83440e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.83360e-02,-8.00e-02,9.20e+00,-2.00e-01,9.20e+00, 
-2.83280e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.83200e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.83120e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.83040e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-2.82960e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.82880e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.82800e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.82720e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.82640e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.82560e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.82480e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.82400e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.82320e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.82240e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.82160e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.82080e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-2.82000e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.81920e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.81840e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.81760e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.81680e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.81600e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.81520e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.81440e-02,-4.00e-02,9.40e+00,-2.00e-01,9.60e+00, 
-2.81360e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.81280e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.81200e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.81120e-02,-4.00e-02,9.20e+00,0.00e+00,9.20e+00, 
-2.81040e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-2.80960e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.80880e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.80800e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-2.80720e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.80640e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.80560e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-2.80480e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-2.80400e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.80320e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.80240e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-2.80160e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.80080e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.80000e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.79920e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.79840e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.79760e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.79680e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.79600e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.79520e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.79440e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.79360e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.79280e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.79200e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.79120e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.79040e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.78960e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.78880e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.78800e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.78720e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.78640e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.78560e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.78480e-02,3.04e+00,9.40e+00,3.00e+00,9.60e+00, 
-2.78400e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.78320e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.78240e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.78160e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.78080e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.78000e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.77920e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.77840e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.77760e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.77680e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.77600e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.77520e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.77440e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.77360e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.77280e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.77200e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.77120e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.77040e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.76960e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.76880e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.76800e-02,3.00e+00,9.20e+00,3.00e+00,9.20e+00, 
-2.76720e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.76640e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.76560e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.76480e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.76400e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.76320e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.76240e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.76160e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.76080e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.76000e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.75920e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.75840e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.75760e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.75680e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.75600e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.75520e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
-2.75440e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.75360e-02,3.04e+00,9.20e+00,2.80e+00,9.60e+00, 
-2.75280e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.75200e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-2.75120e-02,4.80e-01,9.20e+00,4.00e-01,9.60e+00, 
-2.75040e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.74960e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.74880e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.74800e-02,-4.00e-02,9.20e+00,0.00e+00,9.20e+00, 
-2.74720e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.74640e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.74560e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.74480e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-2.74400e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.74320e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.74240e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-2.74160e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.74080e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-2.74000e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.73920e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.73840e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.73760e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-2.73680e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.73600e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.73520e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.73440e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.73360e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-2.73280e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-2.73200e-02,0.00e+00,9.20e+00,-2.00e-01,9.60e+00, 
-2.73120e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.73040e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.72960e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.72880e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-2.72800e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.72720e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.72640e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.72560e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.72480e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-2.72400e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
